Extraction Date:,9/23/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,A2A,A2B,A2C,A3B,A4,A5,B2,B3,B4,B5,B6,B7,B8,C2A,C2A.1,C2A.2,C2A.3,C2A.4,C2B,C2C,C3A,C3B,C3C,D2,D3
2018,California,EMPIRE SPRINGS CHARTER,,06F0274,2017-18,111539,179354,67815,2468,181822,27273.3,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,HARBOR SPRINGS CHARTER,,06F0275,2017-18,127399,95838,-31561,309,96147,14422.05,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,ALMOND ACRES CHARTER SCHOOL,,06F0276,2017-18,45185,50651,5466,0,50651,7597.65,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,BELLEVUE SANTA-FE CHARTER SCHOOL,,06F0277,2017-18,26466,26658,192,0,26658,3998.7,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,PATHWAYS CHARTER,,06F0278,2017-18,77629,75898,-1731,0,75898,11384.7,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Silver Oak High School Montessori Charter,,06F0279,2017-18,19297,22793,3496,0,22793,3418.95,2,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Mare Island Technoloy Middle,,06F0280,2017-18,43562,49678,6116,0,49678,7451.7,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Mare Island Technoloy High,,06F0281,2017-18,48709,57463,8754,0,57463,8619.45,2,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,ACE Esperanza Middle,,06F0284,2017-18,35932,42362,6430,0,42362,6354.3,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,ACE Empower Academy,,06F0285,2017-18,46401,46961,560,0,46961,7044.15,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Aspire College Academy,,06F0286,2017-18,37482,38739,1257,0,38739,5810.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Classical Academy,,06F0287,2017-18,166474,188541,22067,0,188541,28281.15,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Classical Academy High,,06F0288,2017-18,161175,166523,5348,0,166523,24978.45,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,e3 Civic High,,06F0289,2017-18,59197,59781,584,0,59781,8967.15,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Gateway International,,06F0291,2017-18,62686,77061,14375,0,77061,11559.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Hollister Prep,,06F0292,2017-18,46659,59363,12704,0,59363,8904.45,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,KIPP San Francisco College Preparatory,,06F0293,2017-18,50149,55601,5452,0,55601,8340.15,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,The Language Academy of Sacramento,,06F0294,2017-18,73026,81520,8494,0,81520,12228,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,MAAC Community Charter,,06F0296,2017-18,31408,39297,7889,0,39297,5894.55,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Magnolia Science Academy - Santa Ana,,06F0297,2017-18,82591,102562,19971,0,102562,15384.3,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Rocketship Mateo Sheedy Elementary,,06F0298,2017-18,76387,79290,2903,0,79290,11893.5,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Rocketship Si Se Puede Academy,,06F0299,2017-18,65659,61175,-4484,0,61175,9176.25,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,San Diego Cooperative Charter,,06F0300,2017-18,59067,107439,48372,0,107439,16115.85,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Five Keys Independence HS (SF Sheriff's),,06F0304,2017-18,352335,446338,94003,0,446338,66950.7,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Summit Public School: Denali,,06F0305,2017-18,53122,67167,14045,0,67167,10075.05,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Summit Public School: Shasta,,06F0306,2017-18,54931,62986,8055,0,62986,9447.9,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Temecula Valley Charter,,06F0307,2017-18,68244,74413,6169,0,74413,11161.95,2,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Samueli Academy (Formerly The Academy),,06F0308,2017-18,65400,73437,8037,0,73437,11015.55,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,ICEF Charter Elementary,,06F0309,2017-18,60480,64800,4320,0,64800,9720,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Alpha: Jose Hernandez Middle,,06F0325,2017-18,57775,48215,-9560,0,48215,7232.25,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,America's Finest Charter,,06F0373,2017-18,50408,64240,13832,0,64240,9636,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Anahuacalmecac International University Preparatory of North America,,06F0397,2017-18,48339,50584,2245,0,50584,7587.6,+,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,MANZANITA CHARTER,,06F0413,2017-18,65287,67269,1982,0,67269,10090.35,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,HIGH TECH ELEMENTARY,,06F0445,2017-18,58806,54230,-4576,0,54230,8134.5,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Elevate Elementary,,06F0452,2017-18,28177,43059,14882,0,43059,6458.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Empower Charter,,06F0476,2017-18,14605,17976,3371,0,17976,2696.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Epic Charter,,06F0517,2017-18,55965,47658,-8307,0,47658,7148.7,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Bay View Academy,,06F0541,2017-18,44356,53867,9511,0,53867,8080.05,2,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Aspire Capitol Heights Academy,,06F0548,2017-18,37741,38461,720,0,38461,5769.15,2,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,CA CONNECTIONS ACADEMY @ NORTH BAY,,06F0562,2017-18,21071,25191,4120,0,25191,3778.65,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Luis Valdez Leadership Academy,,06F0600,2017-18,29962,42541,12579,0,42541,6381.15,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,John Adams Academy,,06F0637,2017-18,167120,193000,25880,0,193000,28950,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Kairos Public School Vacaville Academy,,06F0661,2017-18,70441,77200,6759,0,77200,11580,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Kavod Elementary Charter,,06F0685,2017-18,18741,24665,5924,0,24665,3699.75,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Aspire Triumph Technology Academy,,06F0709,2017-18,36578,39993,3415,0,39993,5998.95,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Aveson Global Charter School,,06F0733,2017-18,101356,77914,-23442,0,77914,11687.1,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,KIPP Heritage Academy,,06F0773,2017-18,43299,62847,19548,0,62847,9427.05,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Encore High School for the Arts-Riverside,,06F0792,2017-18,108985,105964,-3021,0,105964,15894.6,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Odyssey Charter School,,06F0816,2017-18,64301,68565,4264,0,68565,10284.75,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,KIPP Prize Academy,,06F0837,2017-18,39421,56994,17573,0,56994,8549.1,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Caliber: Beta Academy,,06F0877,2017-18,97584,110505,12921,0,110505,16575.75,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Environmental Charter Middle Inglewood,,06F0901,2017-18,53104,48223,-4881,0,48223,7233.45,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Lennox Math Science Tech Academy,,06F0925,2017-18,60480,64800,4320,0,64800,9720,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Wilders Prep Academy K-5,,06F0949,2017-18,20652,25619,4967,0,25619,3842.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Wilders Prep Academy Middle,,06F0973,2017-18,4425,9042,4617,0,9042,1356.3,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,TWIN RIVERS CHARTER,,06F1009,2017-18,70790,78103,7313,0,78103,11715.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,SOUTH SUTTER CHARTER,,06F1033,2017-18,343307,373694,30387,0,373694,56054.1,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Ceiba College Prep Academy,,06F1043,2017-18,65788,71487,5699,0,71487,10723.05,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,MERIDIAN (CA VIRTUAL ACADEMY),,06F1088,2017-18,129323,156849,27526,0,156849,23527.35,+,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,North Oakland Community Charter,,06F1112,2017-18,28693,31493,2800,0,31493,4723.95,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Palmdale Aerospace Academy,,06F1184,2017-18,161821,225468,63647,0,225468,33820.2,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Preuss School UCSD,,06F1208,2017-18,105468,115661,10193,0,115661,17349.15,2,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,REALM Charter High School,,06F1232,2017-18,44850,73995,29145,0,73995,11099.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,University High School ,,06F1245,2017-18,68339,0,-68339,0,0,0,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,ENVIRONMENTAL CHARTER MIDDLE,,06F1286,2017-18,57529,81377,23848,0,81377,12206.55,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Redding STEM Academy,,06F1310,2017-18,26884,31772,4888,0,31772,4765.8,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Da Vinci Communications,,06F1334,2017-18,35027,51002,15975,0,51002,7650.3,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Rocketship Fuerza Community Prep,,06F1395,2017-18,80393,85561,5168,0,85561,12834.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,DESIGN TECH HIGH,,06F1443,2017-18,64253,90193,25940,0,90193,13528.95,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,East Bay Innovation Academy,,06F1465,2017-18,54156,69257,15101,0,69257,10388.55,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Rocklin Academy Gateway,,06F1483,2017-18,154583,174466,19883,0,174466,26169.9,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,BLOCHMAN ELEMENTARY,,06F1515,2017-18,38758,40038,1280,1872,41910,6286.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Santiago Middle,,06F1539,2017-18,131835,135030,3195,0,135030,20254.5,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,School of Arts and Enterprise,,06F1563,2017-18,96291,107160,10869,0,107160,16074,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Summit Public School K2,,06F1587,2017-18,41489,59363,17874,0,59363,8904.45,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Sycamore Academy of Science and Cultural Arts,,06F1611,2017-18,68632,80962,12330,0,80962,12144.3,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Thrive Public School,,06F1635,2017-18,59584,90717,31133,0,90717,13607.55,2,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Trivium Charter,,06F1659,2017-18,89699,40004,-49695,0,40004,6000.6,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Valley Preparatory Academy Charter,,06F1683,2017-18,46918,54486,7568,0,54486,8172.9,+,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Valley View Charter Prep,,06F1707,2017-18,53639,68003,14364,0,68003,10200.45,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Vincent Academy,,06F1731,2017-18,37224,37067,-157,0,37067,5560.05,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Vista Oaks Charter,,06F1755,2017-18,81944,102980,21036,0,102980,15447,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,SANTA ROSA ACADEMY,,06F1821,2017-18,133342,125959,-7383,1543,127502,19125.3,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,CORE BUTTE CHARTER SCHOOL,,06F1972,2017-18,87748,111759,24011,0,111759,16763.85,+,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,MAPLE CREEK,,06F1973,2017-18,2246,1133,-1113,0,1133,169.95,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,ORICK ELEMENTARY,,06F1974,2017-18,2246,5664,3418,0,5664,849.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,DA VINCI INNOVATION ACADEMY ,,06F1975,2017-18,70805,85898,15093,0,85898,12884.7,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,SOLEDAD ENRICHMENT ACTION CHARTER HIGH -SEA,,06F1976,2017-18,123819,0,-123819,0,0,0,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,CHICAGO PARK ELEMENTARY,,06F1977,2017-18,25950,24476,-1474,0,24476,3671.4,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,CLEAR CREEK ELEMENTARY,,06F1978,2017-18,22057,20611,-1446,0,20611,3091.65,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,RIVERSIDE COUNTY EDUCATION ACADEMY,,06F1979,2017-18,42463,47919,5456,0,47919,7187.85,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Pathways to College,,06F1980,2017-18,38145,36360,-1785,0,36360,5454,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,CONNECT COMMUNITY CHARTER,,06F1981,2017-18,43587,38723,-4864,0,38723,5808.45,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,COTTONWOOD CREEK CHARTER,,06F1982,2017-18,31553,35071,3518,0,35071,5260.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Academy of Alameda Elementary,,06F1983,2017-18,13619,23839,10220,0,23839,3575.85,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,B. Roberto Cruz,,06F1984,2017-18,19174,25478,6304,0,25478,3821.7,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Oakland Unity Middle School Charter,,06F1985,2017-18,15294,20474,5180,0,20474,3071.1,2,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Voices College-Bound Language Academy - Morgan Hill,,06F1986,2017-18,14181,22140,7959,0,22140,3321,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Voices College-Bound Language Academy - Mt Pleasant,,06F1987,2017-18,16729,24537,7808,0,24537,3680.55,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,ACE Inspire Academy,,06F1992,2017-18,24299,35674,11375,0,35674,5351.1,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Alpha Cindy Avitia High School,,06F1993,2017-18,37870,55322,17452,0,55322,8298.3,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,ARISE High,,06F1994,2017-18,35415,40133,4718,0,40133,6019.95,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Aspire Richmond California College Preparatory Academy,,06F1995,2017-18,44979,72462,27483,0,72462,10869.3,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Aspire Richmond Technology Academy,,06F1996,2017-18,36965,47658,10693,0,47658,7148.7,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,CORE Placer Charter,,06F1997,2017-18,50795,61035,10240,0,61035,9155.25,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Da Vinci Science,,06F1998,2017-18,69924,74831,4907,0,74831,11224.65,+,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Delta Bridges Charter School,,06F1999,2017-18,21456,34001,12545,0,34001,5100.15,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Delta Charter,,06F2000,2017-18,68890,90438,21548,0,90438,13565.7,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Delta Charter Online,,06F2001,2017-18,38775,21321,-17454,0,21321,3198.15,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Downtown Charter Academy,,06F2003,2017-18,28823,38321,9498,0,38321,5748.15,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,El Rancho Charter School,,06F2004,2017-18,155617,166802,11185,0,166802,25020.3,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Empowering Possibilities Charter,,06F2005,2017-18,41231,52535,11304,0,52535,7880.25,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Escuela Popular Accelerated Family Learning Center,,06F2006,2017-18,46401,48773,2372,0,48773,7315.95,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Escuela Popular/Center for Training and Careers,,06F2007,2017-18,92285,97127,4842,0,97127,14569.05,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Five Keys Adult School (SF Sheriff's),,06F2008,2017-18,19904,19648,-256,0,19648,2947.2,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Five Keys Charter (SF Sheriff's),,06F2009,2017-18,43557,49330,5773,0,49330,7399.5,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,GOALS Academy,,06F2010,2017-18,31796,33444,1648,0,33444,5016.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Guajome Park Academy Charter,,06F2012,2017-18,189222,200803,11581,0,200803,30120.45,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Holly Drive Leadership Academy,,06F2013,2017-18,16027,18394,2367,0,18394,2759.1,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,iLEAD Hybrid,,06F2014,2017-18,306323,402582,96259,0,402582,60387.3,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Ingenuity Charter,,06F2015,2017-18,14347,24386,10039,0,24386,3657.9,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Inspire Charter School  ,,06F2016,2017-18,255657,420698,165041,0,420698,63104.7,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Inspire Charter School - South,,06F2017,2017-18,387104,582901,195797,0,582901,87435.15,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,John Henry High,,06F2018,2017-18,26108,35813,9705,0,35813,5371.95,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,KIPP Excelencia Community Preparatory,,06F2020,2017-18,64108,81241,17133,0,81241,12186.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Mission Preparatory,,06F2021,2017-18,34122,43895,9773,0,43895,6584.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,New Jerusalem,,06F2022,2017-18,27013,30378,3365,0,30378,4556.7,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Oakland Charter Academy,,06F2023,2017-18,25979,32469,6490,0,32469,4870.35,2,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Oakland Charter High School,,06F2024,2017-18,57516,57412,-104,0,57412,8611.8,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Olive Grove Charter,,06F2025,2017-18,38516,0,-38516,0,0,0,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,OnePurpose,,06F2026,2017-18,15898,22017,6119,0,22017,3302.55,2,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Richmond Charter Academy,,06F2033,2017-18,32054,30378,-1676,0,30378,4556.7,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Richmond Charter Academy Benito Juarez,,06F2034,2017-18,60101,58109,-1992,0,58109,8716.35,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Rocketship Redwood City,,06F2035,2017-18,37353,39854,2501,0,39854,5978.1,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Roses in Concrete,,06F2036,2017-18,35544,47379,11835,0,47379,7106.85,2,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,SBE - Baypoint Preparatory Academy,,06F2037,2017-18,49503,62011,12508,0,62011,9301.65,+,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,School for Entrepreunership & Technology,,06F2038,2017-18,32700,31772,-928,0,31772,4765.8,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Sherwood Montessori,,06F2039,2017-18,17836,22435,4599,0,22435,3365.25,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Sierra Charter,,06F2040,2017-18,52863,58109,5246,0,58109,8716.35,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Sutter Peak Charter Academy,,06F2041,2017-18,44462,61035,16573,0,61035,9155.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,The New School of San Francisco,,06F2042,2017-18,16803,25640,8837,0,25640,3846,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Today's Fresh Start Charter-Compton,,06F2043,2017-18,81557,92528,10971,0,92528,13879.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Valiente College Preparatory Charter,,06F2044,2017-18,14993,18116,3123,0,18116,2717.4,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Vista Heritage Charter Middle,,06F2045,2017-18,30761,37067,6306,0,37067,5560.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Woodland Star Charter,,06F2046,2017-18,31795,34698,2903,0,34698,5204.7,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Edison Bethune Charter Academy,,06F2107,2017-18,83044,110340,27296,0,110340,16551,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Family First Charter School,,06F2108,2017-18,19176,12056,-7120,0,12056,1808.4,2,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,New Opportunities Charter School,,06F2109,2017-18,4425,6028,1603,0,6028,904.2,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,INTELLECTUAL VIRTUES ACADEMY,,06F2110,2017-18,17858,42913,25055,0,42913,6436.95,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,LA PROMISE MIDDLE #1,,06F2111,2017-18,17858,66945,49087,0,66945,10041.75,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,RCEA- INDIO,,06F2112,2017-18,12739,13691,952,0,13691,2053.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Ballington Academy,,06F2113,2017-18,27245,34282,7037,0,34282,5142.3,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,KIPP VALIANT COMMUNITY PREP,,06F2114,2017-18,32567,41205,8638,0,41205,6180.75,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,WHITMORE UNION ELEMENTARY,,06F2115,2017-18,20614,35154,14540,0,35154,5273.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,The REACH School,,06F2116,2017-18,16205,20994,4789,0,20994,3149.1,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,California Pacific Charter School,,06F2117,2017-18,156371,180396,24025,0,180396,27059.4,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Community Collaborative,,06F2118,2017-18,204861,259866,55005,0,259866,38979.9,2,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Community Collaborative Virtual - Keppel Partnership,,06F2119,2017-18,64046,31195,-32851,0,31195,4679.25,2,0,†,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2018,California,Community Collaborative Virtual - Sage Oak Charter,,06F2120,2017-18,21456,36582,15126,0,36582,5487.3,2,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
