Amount reserved for voluntary CEIS in 
SY 2016-17 ($)","Voluntary CEIS
Percent taken for voluntary CEIS during 
SY 2016-17 (%)","Total number of children receiving CEIS under the IDEA in the LEA/ESA during 
2016,Alaska,Annette Island School District,,0200525,2015-16,97133,104180,7047,8161,112341,16851.15,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Bering Strait School District,,0200020,2015-16,496954,535497,38543,9601,545098,81764.7,3,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Bristol Bay Borough School District,,0200030,2015-16,39548,38302,-1246,1440,39742,5961.3,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Chatham School District,,0200730,2015-16,38661,44631,5970,960,45591,6838.65,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Chugach School District,,0200800,2015-16,55776,67273,11497,1920,69193,10378.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Copper River School District,,0200070,2015-16,134616,131576,-3040,6240,137816,20672.4,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Cordova City School District,,0200060,2015-16,83648,90850,7202,8161,99011,14851.65,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Craig City School District,,0200090,2015-16,126346,124228,-2118,3840,128068,19210.2,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Delta-Greely School District,,0200100,2015-16,228969,220494,-8475,21601,242095,36314.25,3,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Denali Borough School District,,0200770,2015-16,153073,167482,14409,1920,169402,25410.3,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Dillingham City School District,,0200120,2015-16,141052,136056,-4996,9121,145177,21776.55,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Fairbanks North Star Borough School District,,0200600,2015-16,3662832,3781993,119161,95525,3877518,581627.7,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Galena City School District,,0200130,2015-16,648226,701972,53746,480,702452,105367.8,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Haines Borough School District,,0200270,2015-16,81823,82842,1019,3840,86682,13002.3,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Hoonah City School District,,0200300,2015-16,38163,43562,5399,1920,45482,6822.3,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Hydaburg City School District,,0200330,2015-16,23807,27396,3589,480,27876,4181.4,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Iditarod Area School District,,0200520,2015-16,86052,93440,7388,5760,99200,14880,3,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Juneau Borough School District,,0200210,2015-16,1180861,1203644,22783,26401,1230045,184506.75,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Kake City School District,,0200360,2015-16,31861,32713,852,2400,35113,5266.95,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Kashunamiut School District,,0200005,2015-16,85381,95242,9861,960,96202,14430.3,3,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Kenai Peninsula Borough School District,,0200390,2015-16,2262998,2340536,77538,56643,2397179,359576.85,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Ketchikan Gateway Borough School District,,0200150,2015-16,556779,589072,32293,31202,620274,93041.1,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Klawock City School District,,0200450,2015-16,48883,47184,-1699,2400,49584,7437.6,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Kodiak Island Borough School District,,0200480,2015-16,625548,623765,-1783,14881,638646,95796.9,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Kuspuk School District,,0200760,2015-16,112988,124650,11662,1440,126090,18913.5,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Lake and Peninsula Borough School District,,0200485,2015-16,104626,109145,4519,6240,115385,17307.75,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Lower Kuskokwim School District,,0200001,2015-16,1082319,1154836,72517,31202,1186038,177905.7,3,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Lower Yukon School District,,0200003,2015-16,524326,589042,64716,4800,593842,89076.3,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Matanuska-Susitna Borough School District,,0200510,2015-16,4168160,4438092,269932,88325,4526417,678962.55,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,237447,5.25,2125,815
2016,Alaska,Mount Edgecumbe High School,,0200006,2015-16,90903,107899,16996,0,107899,16184.85,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Nenana City School District,,0200540,2015-16,150292,180156,29864,1440,181596,27239.4,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Nome Public Schools,,0200570,2015-16,179758,195693,15935,7200,202893,30433.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,North Slope Borough School District,,0200610,2015-16,429303,446905,17602,10561,457466,68619.9,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Northwest Arctic Borough School District,,0200625,2015-16,515250,568022,52772,10081,578103,86715.45,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Pelican City School District,,0200630,2015-16,4162,4747,585,480,5227,784.05,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Petersburg City School District,,0200660,2015-16,128813,135459,6646,7200,142659,21398.85,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Pribilof School District,,0200670,2015-16,27299,25032,-2267,1440,26472,3970.8,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Saint Marys School District,,0200680,2015-16,54949,56380,1431,480,56860,8529,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Sitka School District,,0200240,2015-16,353568,346379,-7189,19201,365580,54837,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Skagway School District,,0200690,2015-16,18021,21337,3316,960,22297,3344.55,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Southeast Island School District,,0200700,2015-16,51314,48981,-2333,1920,50901,7635.15,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Southwest Region School District,,0200710,2015-16,192159,195514,3355,9601,205115,30767.25,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Tanana City School District,,0200715,2015-16,13406,13160,-246,480,13640,2046,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Unalaska City School District,,0200720,2015-16,91799,88557,-3242,3360,91917,13787.55,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Valdez City School District,,0200780,2015-16,167127,176299,9172,10561,186860,28029,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Wrangell Public School District,,0200810,2015-16,93348,80508,-12840,6720,87228,13084.2,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Yakutat School District,,0200840,2015-16,26666,24942,-1724,2400,27342,4101.3,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Yukon Flats School District,,0200775,2015-16,92088,95187,3099,6720,101907,15286.05,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Yukon-Koyukuk School District,,0200862,2015-16,307781,329518,21737,6720,336238,50435.7,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Alaska,Yupiit School District,,0200004,2015-16,132166,150515,18349,4800,155315,23297.25,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,American Samoa,DOE-TERR OF AMERICAN SAMOA,,6000030,2015-16,6357737,6368582,10845,+,6368582,955287.3,2,+,0,0,+,+,+,+,+,+,+,+,+,0,0,+,0,+,+
2016,Arizona,CAVE CREEK UNIFIED DISTRICT,,0400001,2015-16,667730.02,695059.74,27329.72,24751.44,719811.18,107971.68,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,CHINO VALLEY UNIFIED DISTRICT,,0400003,2015-16,463445.53,485916.93,22471.4,24571.4,510488.33,76573.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,1,41448,8.12,157,19
2016,Arizona,CLARKDALE-JEROME ELEMENTARY DISTRICT,,0400004,2015-16,70582.1,73041.56,2459.46,36.22,73077.78,10961.67,1,0,0,1,1,+,+,0,0,0,0,0,0,0,1,3002.27,4.11,17,7
2016,Arizona,SALOME CONSOLIDATED ELEMENTARY DISTRICT,,0400005,2015-16,33389.24,36862.31,3473.07,2448.28,39310.59,5896.59,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,CENTER FOR ACADEMIC SUCCESS  INC.,,0400016,2015-16,137709.63,149397.67,11688.04,+,149397.67,22409.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,1,17892.3,11.98,402,5
2016,Arizona,PINE FOREST EDUCATION ASSOCIATION  INC.,,0400018,2015-16,33777.04,35026.45,1249.41,+,35026.45,5253.97,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,FLAGSTAFF ARTS AND LEADERSHIP ACADEMY,,0400019,2015-16,43518.95,44489.1,970.15,+,44489.1,6673.37,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,COLORADO CITY UNIFIED DISTRICT,,0400021,2015-16,226804.19,232118.15,5313.96,23000.99,255119.14,38267.87,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,VERNON ELEMENTARY DISTRICT,,0400022,2015-16,19332.23,19509.05,176.82,496.54,20005.59,3000.84,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,PINON UNIFIED DISTRICT,,0400023,2015-16,223031.18,226972.38,3941.2,99.08,227071.46,34060.72,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,HEBER-OVERGAARD UNIFIED DISTRICT,,0400026,2015-16,74195.53,76108.74,1913.21,5395.99,81504.73,12225.71,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,TRIUMPHANT LEARNING CENTER,,0400028,2015-16,11366.32,11985.27,618.95,+,11985.27,1797.79,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,RIDGELINE ACADEMY A CHALLENGE FOUNDATION ACADEMY WAS VENTANA ACADEMIC CHARTER SCHOOL,,0400031,2015-16,82673.76,82871.92,198.16,+,82871.92,12430.79,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,BOYS & GIRLS CLUBS OF THE EAST VALLEY DBA MESA ARTS ACADEMY,,0400033,2015-16,33447.79,37494.97,4047.18,+,37494.97,5624.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,REID TRADITIONAL SCHOOL'S VALLEY ACADEMY  INC.,,0400034,2015-16,93452.49,97065.12,3612.63,+,97065.12,14559.77,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,FOOTHILLS ACADEMY,,0400036,2015-16,43385.15,45036.62,1651.47,+,45036.62,6755.49,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,TWENTY FIRST CENTURY CHARTER SCHOOLS  INC.,,0400037,2015-16,36825.28,40533.42,3708.14,+,40533.42,6080.01,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,STEP UP SCHOOLS WAS EDU PRIZE INC,,0400040,2015-16,22618.3,23323.53,705.23,+,23323.53,3498.53,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,MARICOPA COUNTY COMMUNITY COLLEGE DISTRICT DBA GATEWAY EARLY,,0400041,2015-16,30832.25,33064.38,2232.13,+,33064.38,4959.66,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,NEW SCHOOL FOR THE ARTS,,0400043,2015-16,18230.74,19847.65,1616.91,+,19847.65,2977.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,SALT RIVER PIMA-MARICOPA  COMMUNITY SCHOOLS,,0400047,2015-16,28033.32,32498.64,4465.32,+,32498.64,4874.8,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,ESPIRITU COMMUNITY DEVELOPMENT CORP.,,0400052,2015-16,66574.92,68470.27,1895.35,+,68470.27,10270.54,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,HERITAGE ACADEMY  INC.,,0400053,2015-16,57380.53,65999.34,8618.81,+,65999.34,9899.9,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,VILLA MONTESSORI CHARTER SCHOOL,,0400054,2015-16,52101.9,54629.4,2527.5,+,54629.4,8194.41,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,EDUPRENEURSHIP  INC.,,0400055,2015-16,9701.72,9917.86,216.14,+,9917.86,1487.68,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,ARIZONA SCHOOL FOR THE ARTS,,0400056,2015-16,85490.86,90723.21,5232.35,+,90723.21,13608.48,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,ARIZONA CALL-A-TEEN YOUTH RESOURCES  INC.,,0400057,2015-16,12656.07,19240.09,6584.02,+,19240.09,2886.01,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,INTELLI-SCHOOL  INC.,,0400061,2015-16,13066.21,13553.1,486.89,+,13553.1,2032.97,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,VICTORY HIGH SCHOOL  INC.,,0400067,2015-16,2363.5,2701.12,337.62,+,2701.12,405.17,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,MONTESSORI DAY PUBLIC SCHOOLS CHARTERED  INC.,,0400068,2015-16,28630.04,28313.91,-316.13,+,28313.91,4247.09,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,KHALSA MONTESSORI ELEMENTARY SCHOOLS,,0400069,2015-16,12958.24,12607.3,-350.94,+,12607.3,1891.1,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,TEMPE PREPARATORY ACADEMY,,0400070,2015-16,20128.74,32326.1,12197.36,+,32326.1,4848.92,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,MONTESSORI EDUCATION CENTRE CHARTER SCHOOL,,0400072,2015-16,44850.63,48844.2,3993.57,+,48844.2,7326.63,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,KINGMAN ACADEMY OF LEARNING,,0400074,2015-16,181646.88,175366.17,-6280.71,+,175366.17,26304.93,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,YOUNG SCHOLARS ACADEMY CHARTER SCHOOL CORP.,,0400075,2015-16,49625.26,52211.22,2585.96,+,52211.22,7831.68,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,CAREER DEVELOPMENT  INC.,,0400077,2015-16,20593.68,19532.61,-1061.07,+,19532.61,2929.89,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,EDGE SCHOOL  INC.  THE,,0400078,2015-16,29565.21,31809.56,2244.35,+,31809.56,4771.43,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,TUCSON YOUTH DEVELOPMENT/ACE CHARTER HIGH SCHOOL,,0400079,2015-16,20916.93,22591.22,1674.29,+,22591.22,3388.68,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,PRESIDIO SCHOOL,,0400081,2015-16,61364.14,64201.85,2837.71,+,64201.85,9630.28,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,COLORADO RIVER UNION HIGH SCHOOL DISTRICT,,0400082,2015-16,305016.39,324213.83,19197.44,+,324213.83,48632.07,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,PORTABLE PRACTICAL EDUCATIONAL PREPARATION  INC. (PPEP  INC.,,0400083,2015-16,131096.92,126812.43,-4284.49,+,126812.43,19021.86,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,SEDONA CHARTER SCHOOL  INC.,,0400089,2015-16,19837.83,21700.01,1862.18,+,21700.01,3255,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,MINGUS SPRINGS CHARTER SCHOOL,,0400090,2015-16,30128.93,30485,356.07,+,30485,4572.75,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,FRANKLIN PHONETIC PRIMARY SCHOOL  INC.,,0400092,2015-16,56762.87,57978.07,1215.2,+,57978.07,8696.71,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,SKYVIEW SCHOOL  INC.,,0400093,2015-16,21781.46,23227.12,1445.66,+,23227.12,3484.07,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,AZ-TEC HIGH SCHOOL,,0400094,2015-16,19787.84,20504.4,716.56,+,20504.4,3075.66,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,YUMA PRIVATE INDUSTRY COUNCIL  INC.,,0400095,2015-16,18359.84,18562.42,202.58,+,18562.42,2784.36,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,MOUNTAIN SCHOOL  INC.,,0400096,2015-16,16949.33,18033.16,1083.83,+,18033.16,2704.97,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,NORTHLAND PREPARATORY ACADEMY,,0400097,2015-16,56497.75,59037.35,2539.6,+,59037.35,8855.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,FLAGSTAFF JUNIOR ACADEMY,,0400098,2015-16,37844.95,41863.12,4018.17,+,41863.12,6279.47,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,LIBERTY HIGH SCHOOL,,0400099,2015-16,15247.5,16533.62,1286.12,+,16533.62,2480.04,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,BALL CHARTER SCHOOLS (HEARN),,0400100,2015-16,64912.97,77416.44,12503.47,+,77416.44,11612.47,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,FRIENDLY HOUSE  INC.,,0400102,2015-16,48679.46,48500.58,-178.88,+,48500.58,7275.09,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,GLOBAL RENAISSANCE ACADEMY OF DISTINGUISHED EDUCATION,,0400104,2015-16,9226.41,7549,-1677.41,+,7549,1132.35,1,0,†,0,+,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,HILLCREST ACADEMY (WAS DCS PARTNER),,0400105,2015-16,19523.24,27402.2,7878.96,+,27402.2,4110.33,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,ARIZONA AGRIBUSINESS & EQUINE CENTER  INC.,,0400106,2015-16,36825.73,41319.38,4493.65,+,41319.38,6197.91,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,PHOENIX ADVANTAGE CHARTER SCHOOL  INC.,,0400109,2015-16,78581.87,80434.36,1852.49,+,80434.36,12065.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,AMERICAN LEADERSHIP ACADEMY  INC.,,0400112,2015-16,573815.32,800215.81,226400.49,+,800215.81,120032.37,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,FOUNTAIN HILLS CHARTER SCHOOL,,0400113,2015-16,13972.03,12197.56,-1774.47,+,12197.56,1829.63,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,HERMOSA MONTESSORI CHARTER SCHOOL,,0400115,2015-16,47697.34,49814.13,2116.79,+,49814.13,7472.12,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,ARIZONA DEPARTMENT OF CORRECTIONS,,0400120,2015-16,58268.47,59350.32,1081.85,+,59350.32,8902.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,ACCLAIM CHARTER SCHOOL,,0400122,2015-16,50893.46,53357.96,2464.5,+,53357.96,8003.69,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,GENESIS PROGRAM  INC.,,0400124,2015-16,17276.34,13780.08,-3496.26,+,13780.08,2067.01,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,ACADEMY OF EXCELLENCE  INC.,,0400128,2015-16,21254.39,17734.02,-3520.37,+,17734.02,2660.1,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,ACCELERATED ELEMENTARY AND SECONDARY SCHOOLS,,0400129,2015-16,23816.09,23708.89,-107.2,+,23708.89,3556.33,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,AMERICAN HERITAGE ACADEMY,,0400130,2015-16,48987.93,59139.48,10151.55,+,59139.48,8870.92,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,THE CHARTER FOUNDATION  INC.                    ,,0400131,2015-16,89228.39,106302.51,17074.12,+,106302.51,15945.38,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,EMPLOY-ABILITY UNLIMITED  INC.,,0400133,2015-16,37767.6,37542.6,-225,+,37542.6,5631.39,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,BASIS SCHOOL  INC.-Tucson,,0400134,2015-16,111301.22,118700.42,7399.2,+,118700.42,17805.06,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,CHALLENGE SCHOOL  INC.,,0400135,2015-16,55094.81,56695.09,1600.28,+,56695.09,8504.26,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,DISCOVERY PLUS ACADEMY,,0400141,2015-16,14109.9,15016.74,906.84,+,15016.74,2252.51,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,FLORENCE CRITTENTON SERVICES OF ARIZONA  INC,,0400144,2015-16,15915.21,14486.91,-1428.3,+,14486.91,2173.04,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,GEM CHARTER SCHOOL  INC.,,0400145,2015-16,4073.5,3467.94,-605.56,+,3467.94,520.19,1,0,†,1,1,+,+,0,0,0,0,0,0,0,1,500,14.42,2,0
2016,Arizona,HASAN EDUCATIONAL SERVICES,,0400147,2015-16,16548.79,17160.22,611.43,+,17160.22,2574.03,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,Kaizen Education Foundation dba EL DORADO PUBLIC CHARTER HIGH SCHOOL ,,0400149,2015-16,59776.42,77150.81,17374.39,+,77150.81,11572.62,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,MEXICAYOTL ACADEMY  INC.,,0400150,2015-16,32960.84,35774.69,2813.85,+,35774.69,5366.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,NEW HORIZON SCHOOL FOR THE PERFORMING ARTS,,0400151,2015-16,21358.32,19582.68,-1775.64,+,19582.68,2937.4,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,PHOENIX SCHOOL OF ACADEMIC EXCELLENCE THE,,0400153,2015-16,13598.83,13178.07,-420.76,+,13178.07,1976.71,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,SHONTO GOVERNING BOARD OF EDUCATION INC,,0400154,2015-16,12043.9,15211.03,3167.13,+,15211.03,2281.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,EDKEY INC.-SEQUOIA CHOICE SCHOOLS,,0400157,2015-16,115694.04,149476.55,33782.51,+,149476.55,22421.48,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,TUCSON PREPARATORY SCHOOL,,0400159,2015-16,17340.38,15899.64,-1440.74,+,15899.64,2384.95,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,VISION CHARTER SCHOOL  INC,,0400160,2015-16,4452.26,4326.46,-125.8,+,4326.46,648.97,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,WESTWIND CHILDRENS SERVICES,,0400161,2015-16,32592.03,+,-32592.03,+,0,0,1,0,†,0,+,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,COCONINO COUNTY REGIONAL ACCOMMODATION SD,,0400163,2015-16,30751.21,29998.66,-752.55,+,29998.66,4499.8,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,ARIZONA ACADEMY OF SCIENCE AND TECHNOLOGY  INC,,0400164,2015-16,9977.99,8500.92,-1477.07,+,8500.92,1275.14,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,KEYSTONE MONTESSORI CHARTER SCHOOL  INC,,0400165,2015-16,25210.22,27072.32,1862.1,+,27072.32,4060.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
2016,Arizona,BENCHMARK SCHOOL  INC.,,0400181,2015-16,36811.82,39010.52,2198.7,+,39010.52,5851.58,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,+,0,+,+
